source_drive_id,source_relative_path,current_filename,destination_filename,destination_folder,format,country,language,angle,p_orient,source_bucket,md5_checksum,queue_action,drive_write_status,queue_id,original_filename
1rQMdQykmZVDSTLLjqfUR7ZXYGOPAoG9y,UPLOAD_CANVAS/cartao de credito/imagens/stories/en-01-criativoantigo-stories.png,en-01-criativoantigo-stories.png,CC_US_EN_IMG_APROBACION_NV_005.png,MGS-CRIATIVOS/CC_US_EN/IMG/STORY/EN/01_READY_CANDIDATE,IMG,US,EN,APROBACION,NV,visual_review_promoted,3607de0cf628d077522f5f257ed1a163,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,2a27906657bf142c,en-01-criativoantigo-stories.png
1puNna7BnRZPx05b7dnczAU51XdutPucg,UPLOAD_CANVAS/cartao de credito/imagens/stories/en-02-criativoantigo-stories.png,en-02-criativoantigo-stories.png,CC_US_EN_IMG_APROBACION_NV_006.png,MGS-CRIATIVOS/CC_US_EN/IMG/STORY/EN/01_READY_CANDIDATE,IMG,US,EN,APROBACION,NV,visual_review_promoted,7051dd68543a08772f9d4f36b9157c4e,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,0c932ab161a3b92b,en-02-criativoantigo-stories.png
13uFMl-7ReGFIkLCu2I_lEOsjCMpdEwNd,UPLOAD_CANVAS/cartao de credito/imagens/stories/tj-novo-stories-3.png,tj-novo-stories-3.png,CC_US_ES_IMG_LIMITE_ALTO_PV_001.png,MGS-CRIATIVOS/CC_US_ES/IMG/STORY/ES/01_READY_CANDIDATE,IMG,US,ES,LIMITE_ALTO,PV,visual_review_promoted,e207a2e53ed41cafcad3c7af60c9f63c,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,beef8b54f19f0f1e,tj-novo-stories-3.png
1Rp49QblRnkXvYQpynRamBqWsnQdxqNQ3,UPLOAD_CANVAS/cartao de credito/videos/feed/06 - Feed Alemao__DAGxfV0gKOM.mp4,06 - Feed Alemao__DAGxfV0gKOM.mp4,CC_DE_DE_VID_APROBACION_NV_001.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,VID,DE,DE,APROBACION,NV,visual_review_promoted,84d04927fb09ad711c2d84a70e77fb9e,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,20acd064788500a4,06 - Feed Alemao__DAGxfV0gKOM.mp4
1Q6rXXgA22AH73aZXAOZq9IgtV4UqR5Sp,UPLOAD_CANVAS/cartao de credito/videos/feed/06 - feed alemao__DAGxfYtsqy4.mp4,06 - feed alemao__DAGxfYtsqy4.mp4,CC_DE_DE_VID_APROBACION_NV_002.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,VID,DE,DE,APROBACION,NV,visual_review_promoted,be610f14a555df7bf9766d64d553b841,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,83f5e544686f9674,06 - feed alemao__DAGxfYtsqy4.mp4
1EQ-FQoK-uRkoq2aD_ksMj9Jo1Sw7pyOv,UPLOAD_CANVAS/cartao de credito/videos/feed/46 - Feed alemanha.mp4,46 - Feed alemanha.mp4,CC_DE_DE_VID_APROBACION_NV_003.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,VID,DE,DE,APROBACION,NV,visual_review_promoted,e9a130c6e8c2eff1f4ec65db2f4b7b5f,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8eccf345e5eaf26c,46 - Feed alemanha.mp4
1q91dlTObgOfNNkubyVgbrw5u6N7Lm8RP,UPLOAD_CANVAS/cartao de credito/videos/feed/47 - Feed alemanha.mp4,47 - Feed alemanha.mp4,CC_DE_DE_VID_APROBACION_NV_004.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,VID,DE,DE,APROBACION,NV,visual_review_promoted,1268f3d2f3f3f4dbac1182722395fba0,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,16d98b0880b75e44,47 - Feed alemanha.mp4
1CqAZDZc-8VJ5awtwW_jiDlK9uewH2N7R,UPLOAD_CANVAS/cartao de credito/videos/feed/48 - Feed alemanha.mp4,48 - Feed alemanha.mp4,CC_DE_DE_VID_APROBACION_NV_005.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,VID,DE,DE,APROBACION,NV,visual_review_promoted,b2ae4763162cb437384627d8842f64c3,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8127443f3c9ba3e7,48 - Feed alemanha.mp4
11Mpm5kY96bnw-RW_W5oTazheMUxLiIdM,UPLOAD_CANVAS/cartao de credito/videos/feed/58 - Feed ingles__DAGeMxeVT7s.mp4,58 - Feed ingles__DAGeMxeVT7s.mp4,CC_US_EN_VID_LIMITE_ALTO_PV_001.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,LIMITE_ALTO,PV,visual_review_promoted,2c0cf9db072a956dd297e2f441da8269,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,0245ac1988c92bf1,58 - Feed ingles__DAGeMxeVT7s.mp4
1YdojMg_B2qZFyhipJ0ch72G-us_iK1Dn,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_DE_DE_VID_LIMITE_ALTO_NH_001.mp4,CC_DE_DE_VID_LIMITE_ALTO_NH_001.mp4,CC_DE_DE_VID_LIMITE_ALTO_NH_001.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/FEED/DE/01_READY_CANDIDATE,VID,DE,DE,LIMITE_ALTO,NH,canonical_3digit,8f34a41738c28ae973a3e143a938e9b0,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,150ca2843c3a2d29,CC_DE_DE_VID_LIMITE_ALTO_NH_001.mp4
1XeM8kIfI1OSYI2-RYiHAf0r7fikq1v3m,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_DE_DE_VID_LIMITE_ALTO_NH_002.mp4,CC_DE_DE_VID_LIMITE_ALTO_NH_002.mp4,CC_DE_DE_VID_LIMITE_ALTO_NH_002.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/FEED/DE/01_READY_CANDIDATE,VID,DE,DE,LIMITE_ALTO,NH,canonical_3digit,57fb0518eea98363690c82cffa2dc324,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,49e4c9d87e36fee8,CC_DE_DE_VID_LIMITE_ALTO_NH_002.mp4
1hzzsECn_vEJp_URjOFHfnFJOmDja0Meq,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_DE_DE_VID_LIMITE_ALTO_NH_003.mp4,CC_DE_DE_VID_LIMITE_ALTO_NH_003.mp4,CC_DE_DE_VID_LIMITE_ALTO_NH_003.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/FEED/DE/01_READY_CANDIDATE,VID,DE,DE,LIMITE_ALTO,NH,canonical_3digit,bcd08a9623ded4a6fb611bb8656f8325,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,33a3fa647edc57e2,CC_DE_DE_VID_LIMITE_ALTO_NH_003.mp4
1kUg4FlYdfFXqBmT3xyfBjW8dYGKDjNJD,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_DE_DE_VID_LIMITE_ALTO_NH_004.mp4,CC_DE_DE_VID_LIMITE_ALTO_NH_004.mp4,CC_DE_DE_VID_LIMITE_ALTO_NH_004.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/FEED/DE/01_READY_CANDIDATE,VID,DE,DE,LIMITE_ALTO,NH,canonical_3digit,f9f7e93f1f56958af054ce14dbc86b67,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,0469fbb036a1bef0,CC_DE_DE_VID_LIMITE_ALTO_NH_004.mp4
1GlHxBhY6U9CWlAvuYEHPUR8vE49KJc4q,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_001.mp4,CC_US_EN_VID_APROBACION_NH_001.mp4,CC_US_EN_VID_APROBACION_NH_001.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,81f44cc735f2987ba4411554100d83b3,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8feeac51d016ea85,CC_US_EN_VID_APROBACION_NH_001.mp4
1LsgEYCTp_h400ODXRZ_PlifJht_24p1d,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_002.mp4,CC_US_EN_VID_APROBACION_NH_002.mp4,CC_US_EN_VID_APROBACION_NH_002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,709e95b27150b1916957ba4c1e19215a,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,64d1797d41d68bcb,CC_US_EN_VID_APROBACION_NH_002.mp4
1p-eEBR0N5VpSRARMTemq_Jlp2WMOtX0r,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_003.mp4,CC_US_EN_VID_APROBACION_NH_003.mp4,CC_US_EN_VID_APROBACION_NH_003.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,4baebad66f95389cbc073b3919267e53,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,3c25c343d79fdef2,CC_US_EN_VID_APROBACION_NH_003.mp4
1a1VobEtBhuCOOxWIN9BUUOsr5kP1fNRy,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_004.mp4,CC_US_EN_VID_APROBACION_NH_004.mp4,CC_US_EN_VID_APROBACION_NH_004.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,2c357b0e554d6c5432bafff7099df604,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,d69043ca726e067a,CC_US_EN_VID_APROBACION_NH_004.mp4
1zvFbLPQdOAphMbwpIenCPM9sso9A99qv,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_005.mp4,CC_US_EN_VID_APROBACION_NH_005.mp4,CC_US_EN_VID_APROBACION_NH_005.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,af4582ac55eadccfa4da4522f788b7b4,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,87ac3d42ea458897,CC_US_EN_VID_APROBACION_NH_005.mp4
1o8Cix-WJBm4yxahBWS_7DVACsJ4WVzPQ,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_006.mp4,CC_US_EN_VID_APROBACION_NH_006.mp4,CC_US_EN_VID_APROBACION_NH_006.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,60dd460312011abe2cd58bdb8ebc9345,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,2caf4ecf383ff3ae,CC_US_EN_VID_APROBACION_NH_006.mp4
13v7rCzmtI3MtIeQYrI7ADU7OTkgzI8IU,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_007.mp4,CC_US_EN_VID_APROBACION_NH_007.mp4,CC_US_EN_VID_APROBACION_NH_007.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,74b47ff61a51239d41ce59928bc8da9b,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,aad414d4002ace96,CC_US_EN_VID_APROBACION_NH_007.mp4
1oFIb_NwRATnYqkCFklZp26EOfo8P5jbq,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_008.mp4,CC_US_EN_VID_APROBACION_NH_008.mp4,CC_US_EN_VID_APROBACION_NH_008.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,4a21106601539a450c8294cd9179bd7a,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,86fb046fbafd0749,CC_US_EN_VID_APROBACION_NH_008.mp4
1WEJYtrBham-qw-JvtY2RE43cI1MkiZca,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_009.mp4,CC_US_EN_VID_APROBACION_NH_009.mp4,CC_US_EN_VID_APROBACION_NH_009.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,b56541c3e79ea427fb0da11bd9e85ffe,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,2d869f9a1c61918c,CC_US_EN_VID_APROBACION_NH_009.mp4
1ke4rc3g0GjpysF8sLa_Tu6Amnarap0GF,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_010.mp4,CC_US_EN_VID_APROBACION_NH_010.mp4,CC_US_EN_VID_APROBACION_NH_010.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,e6693dd5c227d87f469a499fc1272b36,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8dd480285e075423,CC_US_EN_VID_APROBACION_NH_010.mp4
1oYBwaRNbu6pWyN2v4I_uI2SDU6XoD3lj,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_011.mp4,CC_US_EN_VID_APROBACION_NH_011.mp4,CC_US_EN_VID_APROBACION_NH_011.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,5d1f9db32b51b2676c845de5ddf23c09,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,b3085260de66cb30,CC_US_EN_VID_APROBACION_NH_011.mp4
19iwBqUU0lfvwHNhQRHpmEanj8ios5-mf,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_012.mp4,CC_US_EN_VID_APROBACION_NH_012.mp4,CC_US_EN_VID_APROBACION_NH_012.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,e7417be21dcb2690c9aaef23fbb3cdea,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,685ba73503ec3388,CC_US_EN_VID_APROBACION_NH_012.mp4
1dTk7978H4KCiUQkXJCsz5duWtUQYo-vg,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_013.mp4,CC_US_EN_VID_APROBACION_NH_013.mp4,CC_US_EN_VID_APROBACION_NH_013.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,05acebeb053a5272884e379d023601fc,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,6a9ee62c17eac61d,CC_US_EN_VID_APROBACION_NH_013.mp4
1_zdUj6lLx1AUCe_d46D8d5_wX20dKkZc,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_014.mp4,CC_US_EN_VID_APROBACION_NH_014.mp4,CC_US_EN_VID_APROBACION_NH_014.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,d3b7490ff1e87c94af02b36c0cbc5da9,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8d5d54ca5376639d,CC_US_EN_VID_APROBACION_NH_014.mp4
1d93A3ca7Z2m9OGZJXnEfcwzZsyRvgaL4,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_015.mp4,CC_US_EN_VID_APROBACION_NH_015.mp4,CC_US_EN_VID_APROBACION_NH_015.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,51194e4f081c3a9ce7e02aa37be53c7f,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,22a034763dd35a1d,CC_US_EN_VID_APROBACION_NH_015.mp4
17QzpN_gqr5JrnbZ75uTE9oco8W92XJu5,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_016.mp4,CC_US_EN_VID_APROBACION_NH_016.mp4,CC_US_EN_VID_APROBACION_NH_016.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,6d5acbc62950493045a43c192e573433,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,773dd20e847e4cf0,CC_US_EN_VID_APROBACION_NH_016.mp4
1FRzjUnBmDWK_qGVfVtDO_o01VASegude,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_017.mp4,CC_US_EN_VID_APROBACION_NH_017.mp4,CC_US_EN_VID_APROBACION_NH_017.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,bc7702e3969c41cd933f994ad26d358f,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,ae2a7ccece39460e,CC_US_EN_VID_APROBACION_NH_017.mp4
1XBqJpubJeaG79fYFUJ3pvaMkalVy_0by,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_018.mp4,CC_US_EN_VID_APROBACION_NH_018.mp4,CC_US_EN_VID_APROBACION_NH_018.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,bed167a788d8861a50c32a3843996d69,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,b21b116c6b42c22b,CC_US_EN_VID_APROBACION_NH_018.mp4
1aviEbTbQUhE9-kV4-6AZwxRDtULcQJZ0,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_019.mp4,CC_US_EN_VID_APROBACION_NH_019.mp4,CC_US_EN_VID_APROBACION_NH_019.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,689990652c3e33ae2d9d47c7d4bcaa34,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,2aa1d2e3bdef1c2a,CC_US_EN_VID_APROBACION_NH_019.mp4
1Hhm7XgsSMbqL9Xt6HSSqPnRA7cUwoEKM,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_020.mp4,CC_US_EN_VID_APROBACION_NH_020.mp4,CC_US_EN_VID_APROBACION_NH_020.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,65bcd9e9901e279e48f29d3c485797c8,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,010702457ec0311a,CC_US_EN_VID_APROBACION_NH_020.mp4
1dRV3-9Vz_Lj4dTp5i1lFTTcUpsvcjLVJ,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_021.mp4,CC_US_EN_VID_APROBACION_NH_021.mp4,CC_US_EN_VID_APROBACION_NH_021.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,2276008ce56b6e8b7c431c8fbc887f78,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,64138041c431c650,CC_US_EN_VID_APROBACION_NH_021.mp4
1DHgkz-1LyDBpNnt3V4LtSF7g2Cm0Iucj,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_022.mp4,CC_US_EN_VID_APROBACION_NH_022.mp4,CC_US_EN_VID_APROBACION_NH_022.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,0caaf24fcb6493744cd28816bc3e6430,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,0f62d2b41e92b3e7,CC_US_EN_VID_APROBACION_NH_022.mp4
1R4bJqjmYSClcET5Hb7NdXc0t4IP5vkmi,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_023.mp4,CC_US_EN_VID_APROBACION_NH_023.mp4,CC_US_EN_VID_APROBACION_NH_023.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,c86b1b2c753d844222822837d3ac0202,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,fdbf01142a8af5f4,CC_US_EN_VID_APROBACION_NH_023.mp4
1NuTZTpvZmhzjBuKOvYcHCig9Pzm4mtda,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_NH_024.mp4,CC_US_EN_VID_APROBACION_NH_024.mp4,CC_US_EN_VID_APROBACION_NH_024.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NH,canonical_3digit,3db0edcbc552201a21e644698a31136b,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,54f59903d1173902,CC_US_EN_VID_APROBACION_NH_024.mp4
1esgM209gTPo_5Pa7RBM_xpw_UqGRtRRQ,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_PH_001.mp4,CC_US_EN_VID_APROBACION_PH_001.mp4,CC_US_EN_VID_APROBACION_PH_001.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,PH,canonical_3digit,cb1b679ee59e1681e50b4ccdffa89ac8,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,0b5f758a6cd3596b,CC_US_EN_VID_APROBACION_PH_001.mp4
1jzpDkUpGMCFoU_8TJAk8t3shT65MWlol,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_001.mp4,CC_US_EN_VID_LIMITE_ALTO_NH_001.mp4,CC_US_EN_VID_LIMITE_ALTO_NH_001.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,LIMITE_ALTO,NH,canonical_3digit,76b0e4d222da470d64934701b8935fcc,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,e7ec1f59f4ec7c94,CC_US_EN_VID_LIMITE_ALTO_NH_001.mp4
1cxnqOkaC0R_y_6tJEj27Evfv9mSepn0x,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_002.mp4,CC_US_EN_VID_LIMITE_ALTO_NH_002.mp4,CC_US_EN_VID_LIMITE_ALTO_NH_002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,LIMITE_ALTO,NH,canonical_3digit,e2c920849e164a2cfa83bffad730cd6e,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,06d2eea5dfed9061,CC_US_EN_VID_LIMITE_ALTO_NH_002.mp4
1q7wKz8SV9SG6azAZHRX7AAk5H-AzjVoU,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_003.mp4,CC_US_EN_VID_LIMITE_ALTO_NH_003.mp4,CC_US_EN_VID_LIMITE_ALTO_NH_003.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,LIMITE_ALTO,NH,canonical_3digit,6869c1136bdd3a616c0b2de58fe2b1c8,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,3ed5ca0051b20d1a,CC_US_EN_VID_LIMITE_ALTO_NH_003.mp4
14-MVSldaRogyzE_L0ZncckDDEQzn9x3O,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_004.mp4,CC_US_EN_VID_LIMITE_ALTO_NH_004.mp4,CC_US_EN_VID_LIMITE_ALTO_NH_004.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,LIMITE_ALTO,NH,canonical_3digit,877c13bc90dd3b24c35c76991a9b75ed,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,13d1654660935aa2,CC_US_EN_VID_LIMITE_ALTO_NH_004.mp4
1ZUXiVBvO5xf90t4SdKEBjiapAd68CUDl,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_005.mp4,CC_US_EN_VID_LIMITE_ALTO_NH_005.mp4,CC_US_EN_VID_LIMITE_ALTO_NH_005.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,LIMITE_ALTO,NH,canonical_3digit,1d67b0ef5d78f282930df890bb39e5ec,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,e2c7e9d36db2a430,CC_US_EN_VID_LIMITE_ALTO_NH_005.mp4
1eEm-p5j1FnKMO8Zv5biiki8f-1iMlRCp,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_006.mp4,CC_US_EN_VID_LIMITE_ALTO_NH_006.mp4,CC_US_EN_VID_LIMITE_ALTO_NH_006.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,LIMITE_ALTO,NH,canonical_3digit,9f1fa92e6ea7d640cb98fa3710ba28f0,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,13d0ed6d4a202e43,CC_US_EN_VID_LIMITE_ALTO_NH_006.mp4
1C7L96aEle1C4n246RhySFEqKlnggvjnH,UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_007.mp4,CC_US_EN_VID_LIMITE_ALTO_NH_007.mp4,CC_US_EN_VID_LIMITE_ALTO_NH_007.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE,VID,US,EN,LIMITE_ALTO,NH,canonical_3digit,953c7f63a44775a7d3669d9073897cb3,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,c57b83211aad46c2,CC_US_EN_VID_LIMITE_ALTO_NH_007.mp4
