source_kind,review_index,drive_id,current_filename,relative_path,vertical,country,language,format,angle,person,orientation,p_orient,confidence,notes,proposed_stem,ready_for_rename,variant,proposed_filename,destination_folder,queue_action
VID,60,1skhHWC6XtzJTw75c7ijkMxvHuKCGAXS0,20 - IA - Story GB ingles__DAHGC-huWFY.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/20 - IA - Story GB ingles__DAHGC-huWFY.mp4,CC,US,EN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.93,pound value 18990,CC_US_EN_VID_LIMITE_ALTO_PV,yes,010,CC_US_EN_VID_LIMITE_ALTO_PV_010.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,61,1yD7J4BXuYla7i3qbhHzvjE35st11Oo0z,21 - Story (espanhol) +2 RM GP Story há 9 meses.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/21 - Story (espanhol) +2 RM GP Story há 9 meses.mp4,CC,US,ES,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.94,tarjeta aprobada,CC_US_ES_VID_APROBACION_NV,yes,001,CC_US_ES_VID_APROBACION_NV_001.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,62,1kwQIXfh0KZkIgwcpWi7v5k5y3Vi88wrp,21 - Story (espanhol)__DAGS7CfdQlk.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/21 - Story (espanhol)__DAGS7CfdQlk.mp4,CC,US,ES,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.94,tarjeta aprobada,CC_US_ES_VID_APROBACION_NV,yes,002,CC_US_ES_VID_APROBACION_NV_002.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,63,1y-B2rA0cUwWWmFxY8mAGuf8bxC0VFYIk,21 - Story alemao__DAGT9O61xJs.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/21 - Story alemao__DAGT9O61xJs.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.96,genehmigt kreditkarte,CC_DE_DE_VID_APROBACION_NV,yes,013,CC_DE_DE_VID_APROBACION_NV_013.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,64,1OkQMN6TXlb3YkQjbSb7WoOyVi2DQvRcs,26 - IA - Story Espanhol__DAHGfF3dCyw.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/26 - IA - Story Espanhol__DAHGfF3dCyw.mp4,CC,US,ES,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.93,value 13560,CC_US_ES_VID_LIMITE_ALTO_PV,yes,003,CC_US_ES_VID_LIMITE_ALTO_PV_003.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,65,1Zc2aq1k92yqHFG04BG48Vu59J9tURD-G,26 - IA - Story Mexico__DAHFvyM6Uxg.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/26 - IA - Story Mexico__DAHFvyM6Uxg.mp4,CC,MX,ES,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.78,value 14567 Mexico,CC_MX_ES_VID_LIMITE_ALTO_PV,yes,003,CC_MX_ES_VID_LIMITE_ALTO_PV_003.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,66,1lBG3CBNyeHt5Fgo9V46AIo_yPiNe-e3u,27 - IA - Story Espanhol__DAHGfPibX80.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/27 - IA - Story Espanhol__DAHGfPibX80.mp4,CC,US,ES,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.93,value 12780,CC_US_ES_VID_LIMITE_ALTO_PV,yes,004,CC_US_ES_VID_LIMITE_ALTO_PV_004.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,67,16F-nLAS-QSvef0eAiH_U1Bz2bGlf9d-s,28 - IA - Story Espanhol__DAHGfQwzENk.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/28 - IA - Story Espanhol__DAHGfQwzENk.mp4,CC,US,ES,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.93,value 15560,CC_US_ES_VID_LIMITE_ALTO_PV,yes,005,CC_US_ES_VID_LIMITE_ALTO_PV_005.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,68,1pDzRyen4dCzKRieJdM5qG_YcXDgf1HfC,28 - Story ( ingles )__DAGWOtoC0kI.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/28 - Story ( ingles )__DAGWOtoC0kI.mp4,CC,US,EN,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.96,easy approval,CC_US_EN_VID_APROBACION_NV,yes,003,CC_US_EN_VID_APROBACION_NV_003.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,69,1DA8cdmu0TQVYi3u2UnXWVCzUwAoaFJ-4,30 - Story Alemao__DAGx7hH1UQI.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/30 - Story Alemao__DAGx7hH1UQI.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.96,genehmigt kreditkarte,CC_DE_DE_VID_APROBACION_NV,yes,014,CC_DE_DE_VID_APROBACION_NV_014.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,70,1x7_NZG8ke4i_pRA7tnlUGq6z4U0X1dmY,30 - Story Alemao__DAGx7loSK08.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/30 - Story Alemao__DAGx7loSK08.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.95,genehmigt kreditkarte,CC_DE_DE_VID_APROBACION_NV,yes,015,CC_DE_DE_VID_APROBACION_NV_015.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,71,1IHgNQ15ElwiPfsMlgJGctJOtKbj1ZImO,30 - Story alemao__DAGx7rP4mEU.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/30 - Story alemao__DAGx7rP4mEU.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.95,genehmigt kreditkarte,CC_DE_DE_VID_APROBACION_NV,yes,016,CC_DE_DE_VID_APROBACION_NV_016.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,72,1JTqINx6_lYD-wAwB23G-89wSgBPfhuRU,32 - IA Espanhol - Story KELLY Espanhol__DAHIPahidfc.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/32 - IA Espanhol - Story KELLY Espanhol__DAHIPahidfc.mp4,CC,MX,ES,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.92,value 12650,CC_MX_ES_VID_LIMITE_ALTO_PV,yes,004,CC_MX_ES_VID_LIMITE_ALTO_PV_004.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,73,1py-z3nTs1OF0ptsTaoGQK8cjklApD1fP,33 - IA - Story Espanhol__DAHIPY0rVuM.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/33 - IA - Story Espanhol__DAHIPY0rVuM.mp4,CC,US,ES,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.86,value 15780,CC_US_ES_VID_LIMITE_ALTO_PV,yes,006,CC_US_ES_VID_LIMITE_ALTO_PV_006.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,74,1UX-EEobYKCCyJYbdPOrTfZA1E4Dtp8KV,35 - IA - Story Ingles__DAHD7rtLxS4.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/35 - IA - Story Ingles__DAHD7rtLxS4.mp4,CC,US,EN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.88,value 13500,CC_US_EN_VID_LIMITE_ALTO_PV,yes,011,CC_US_EN_VID_LIMITE_ALTO_PV_011.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,75,1ojMGXR0KvHmRlX_JDBpCGNTgyd8n0652,36 - Story (ingles)__DAGYHFL6amw.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/36 - Story (ingles)__DAGYHFL6amw.mp4,CC,US,EN,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.93,credit card approved,CC_US_EN_VID_APROBACION_NV,yes,004,CC_US_EN_VID_APROBACION_NV_004.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,76,1A0z1DENzGY2TGn_Q0SKkjTgd-ed38fvE,40 - IA - Story Ingles.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/40 - IA - Story Ingles.mp4,CC,US,EN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.88,value 13760,CC_US_EN_VID_LIMITE_ALTO_PV,yes,012,CC_US_EN_VID_LIMITE_ALTO_PV_012.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,77,1Vl5pWx31Y1tH_ZQnaryWMlummajmmbWc,40 - IA - Story Mexico__DAHGGRXYFdY.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/40 - IA - Story Mexico__DAHGGRXYFdY.mp4,CC,MX,DE,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.70,value 19790 label DE,CC_MX_DE_VID_LIMITE_ALTO_PV,no,002,CC_MX_DE_VID_LIMITE_ALTO_PV_002.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/DE/00_REVIEW,MANUAL_REVIEW
VID,78,1fPTxUjs1s7j5fzYVA3ygd93tKKV82buc,41 - IA - Story Espanhol__DAHIQUnPPAk.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/41 - IA - Story Espanhol__DAHIQUnPPAk.mp4,CC,US,ES,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.84,woman card value,CC_US_ES_VID_LIMITE_ALTO_PV,yes,007,CC_US_ES_VID_LIMITE_ALTO_PV_007.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,79,11KcqGaC1UyFeQcca3GOxf22-ErLEiQSi,42 - IA - Story Espanhol__DAHIQeHhzZ8.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/42 - IA - Story Espanhol__DAHIQeHhzZ8.mp4,CC,US,ES,VID,APROBACION,PERSON,VERTICAL,PV,0.72,approval/card received,CC_US_ES_VID_APROBACION_PV,no,005,CC_US_ES_VID_APROBACION_PV_005.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/ES/00_REVIEW,MANUAL_REVIEW
VID,80,1fYvcraDGAEDZVP0Oo4QNf64aZIg3PPaJ,42 - Story (ingles)__DAGYMNBVfqo.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/42 - Story (ingles)__DAGYMNBVfqo.mp4,CC,US,EN,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.94,credit card approved,CC_US_EN_VID_APROBACION_NV,yes,005,CC_US_EN_VID_APROBACION_NV_005.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,81,1Fae6k2NrPQOMuNVQuxzdjj1LRNu_XIqg,43 - IA - Story Espanhol__DAHIQRJvodY.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/43 - IA - Story Espanhol__DAHIQRJvodY.mp4,CC,US,ES,VID,APROBACION,PERSON,VERTICAL,PV,0.70,woman card approval likely,CC_US_ES_VID_APROBACION_PV,no,006,CC_US_ES_VID_APROBACION_PV_006.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/ES/00_REVIEW,MANUAL_REVIEW
VID,82,1hh59nIzuKANOVJ1ZV89mS9UUe1vAjRz4,43 - Story (ingles)__DAGdn3dxHho.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/43 - Story (ingles)__DAGdn3dxHho.mp4,CC,US,EN,VID,RECOMPENSAS,NO_PERSON,VERTICAL,NV,0.90,bonus offer 1000,CC_US_EN_VID_RECOMPENSAS_NV,yes,001,CC_US_EN_VID_RECOMPENSAS_NV_001.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,83,1TlSlHxBcqBx28sGhPkyw-b07J6v9GS1O,44 - IA - Story Espanhol__DAHIXBLEnN0.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/44 - IA - Story Espanhol__DAHIXBLEnN0.mp4,CC,US,ES,VID,APROBACION,PERSON,VERTICAL,PV,0.69,card received approval likely,CC_US_ES_VID_APROBACION_PV,no,007,CC_US_ES_VID_APROBACION_PV_007.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/ES/00_REVIEW,MANUAL_REVIEW
VID,84,1fSx1fL_4g2k8cQfWl4NuwlBxlOMNuUfi,45 - IA - Story Espanhol__DAHIXI_HCKY.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/45 - IA - Story Espanhol__DAHIXI_HCKY.mp4,CC,US,ES,VID,APROBACION,PERSON,VERTICAL,PV,0.66,woman card details unclear,CC_US_ES_VID_APROBACION_PV,no,008,CC_US_ES_VID_APROBACION_PV_008.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/ES/00_REVIEW,MANUAL_REVIEW
VID,85,1wbY8CaO9xvPMkaIs1qi_b33aVeXgj1KW,46 - IA - Story Espanhol__DAHIXMK4iDE.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/46 - IA - Story Espanhol__DAHIXMK4iDE.mp4,CC,US,ES,VID,APROBACION,PERSON,VERTICAL,PV,0.92,woman red card approval,CC_US_ES_VID_APROBACION_PV,yes,009,CC_US_ES_VID_APROBACION_PV_009.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,86,1pazE1PKmJmGWY4mzeCMbPNMp3x8D9jAO,46 - Story alemanha.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/46 - Story alemanha.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.95,zugelassene approval,CC_DE_DE_VID_APROBACION_NV,yes,017,CC_DE_DE_VID_APROBACION_NV_017.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,87,1KksG_rl29ootEC4o9wIBfb2xSxork5Bq,46- Story (ingles)__DAGYMemNPJg.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/46- Story (ingles)__DAGYMemNPJg.mp4,CC,US,EN,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.98,credit card approved,CC_US_EN_VID_APROBACION_NV,yes,006,CC_US_EN_VID_APROBACION_NV_006.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,88,1kZIvJSHX3zVMyKM4is2pZoOw804tu9lx,47 - Story alemanha.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/47 - Story alemanha.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.95,zugelassene approval,CC_DE_DE_VID_APROBACION_NV,yes,018,CC_DE_DE_VID_APROBACION_NV_018.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,89,1371McC3uYz8Ty99BkVcawrgBAe6bvIlb,48 - Story alemanha.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/48 - Story alemanha.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.95,zugelassene approval,CC_DE_DE_VID_APROBACION_NV,yes,019,CC_DE_DE_VID_APROBACION_NV_019.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,90,1agIQObKajRTnKt0_600CtNunXzYkPMDZ,49 - IA - Story Ingles__DAHEO9NEgak.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/49 - IA - Story Ingles__DAHEO9NEgak.mp4,CC,US,EN,VID,APROBACION,PERSON,VERTICAL,PV,0.78,woman card approval likely,CC_US_EN_VID_APROBACION_PV,yes,006,CC_US_EN_VID_APROBACION_PV_006.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,91,1CjGlEh8Raij3Z3nHhCbTTW_Gz4i_xCfD,51- Story Alemao__DAG2itBk900.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/51- Story Alemao__DAG2itBk900.mp4,CC,DE,DE,VID,APROBACION,PERSON,VERTICAL,PV,0.92,kreditkarte genehmigt,CC_DE_DE_VID_APROBACION_PV,yes,004,CC_DE_DE_VID_APROBACION_PV_004.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,92,15SNWwXF5OoaRElSBI-F2GaoGJH5WklK5,51- Story Espanhol__DAG2EU1qgFc.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/51- Story Espanhol__DAG2EU1qgFc.mp4,CC,US,ES,VID,APROBACION,PERSON,VERTICAL,PV,0.96,tarjeta aprobada hand card,CC_US_ES_VID_APROBACION_PV,yes,010,CC_US_ES_VID_APROBACION_PV_010.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,93,1usWFWAU8RH9xRwweuxt8ESmmPLgwQ0_U,54 - Story Ingles__DAGp3YSgGY8.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/54 - Story Ingles__DAGp3YSgGY8.mp4,CC,US,ES,VID,LIMITE_ALTO,NO_PERSON,VERTICAL,NV,0.96,limite hasta 10000,CC_US_ES_VID_LIMITE_ALTO_NV,yes,003,CC_US_ES_VID_LIMITE_ALTO_NV_003.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,94,1OH3v5TnUbLghoH8PTRrvZ7yYiMYD85o8,55 - Story Ingles__DAGp3fvVhEk.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/55 - Story Ingles__DAGp3fvVhEk.mp4,CC,US,ES,VID,LIMITE_ALTO,NO_PERSON,VERTICAL,NV,0.96,limite hasta 10000,CC_US_ES_VID_LIMITE_ALTO_NV,yes,004,CC_US_ES_VID_LIMITE_ALTO_NV_004.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,95,1bar09Tdr3hTNQtJCvDbtWL7C1y6-noU9,55 - Story ingles.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/55 - Story ingles.mp4,CC,US,EN,VID,LIMITE_ALTO,NO_PERSON,VERTICAL,NV,0.82,up to 9235,CC_US_EN_VID_LIMITE_ALTO_NV,yes,001,CC_US_EN_VID_LIMITE_ALTO_NV_001.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,96,18MHSNex8Gv1dkXPF8r6MwZbnmvoO__FY,56 - Story Ingles__DAGp3a8UD0E.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/56 - Story Ingles__DAGp3a8UD0E.mp4,CC,US,ES,VID,LIMITE_ALTO,NO_PERSON,VERTICAL,NV,0.96,limite hasta 10000,CC_US_ES_VID_LIMITE_ALTO_NV,yes,005,CC_US_ES_VID_LIMITE_ALTO_NV_005.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,97,1Pw_Hfx1TMDNLhjYU4bFvC5Evq1EaRU0W,58- Story ingles__DAGYkiHPARs.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/58- Story ingles__DAGYkiHPARs.mp4,CC,US,EN,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.86,bad credit not problem,CC_US_EN_VID_APROBACION_NV,yes,007,CC_US_EN_VID_APROBACION_NV_007.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,98,1E2PhBAb-McSypsuCQ9E7b1KMvwqgKTuW,62 - Story (ingles) +2 RM GP Story há 1 ano.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/62 - Story (ingles) +2 RM GP Story há 1 ano.mp4,CC,US,EN,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.93,santa graphic approved,CC_US_EN_VID_APROBACION_NV,yes,008,CC_US_EN_VID_APROBACION_NV_008.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,99,1vy9nbI81nkv-aQc5WB5p2p00WT6SHWnK,62 - Story (ingles)__DAGYnZFfeso.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/62 - Story (ingles)__DAGYnZFfeso.mp4,CC,US,EN,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.93,santa graphic approved,CC_US_EN_VID_APROBACION_NV,yes,009,CC_US_EN_VID_APROBACION_NV_009.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,100,1IJKvd_j5JSp1EaZ7bCTg7-FoAJuwv5MW,65 - IA - Story Ingles__DAHEcAc8fD4.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/65 - IA - Story Ingles__DAHEcAc8fD4.mp4,CC,US,EN,VID,APROBACION,PERSON,VERTICAL,PV,0.95,woman credit card approved,CC_US_EN_VID_APROBACION_PV,yes,007,CC_US_EN_VID_APROBACION_PV_007.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,101,1ldtnUAaRy3SoaToDwPM9xGHVxw3dO_4Y,67 - Story (Ingles)__DAGz6hZsRZ8.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/67 - Story (Ingles)__DAGz6hZsRZ8.mp4,CC,US,EN,VID,RECOMPENSAS,NO_PERSON,VERTICAL,NV,0.78,receive value/reward likely,CC_US_EN_VID_RECOMPENSAS_NV,yes,002,CC_US_EN_VID_RECOMPENSAS_NV_002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,102,1QfOUmFuQWPEhZyfSB0PAVSlago3sZFMQ,70 - IA - Story Ingles.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/70 - IA - Story Ingles.mp4,CC,US,EN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.82,value 14880,CC_US_EN_VID_LIMITE_ALTO_PV,yes,013,CC_US_EN_VID_LIMITE_ALTO_PV_013.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,103,1lfmV5bLjUE0LDhVuCNmIUO6edDCL4H8-,70 - Story ingles__DAGeNHlN4fc.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/70 - Story ingles__DAGeNHlN4fc.mp4,CC,US,EN,VID,LIMITE_ALTO,NO_PERSON,VERTICAL,NV,0.91,new limit 7125,CC_US_EN_VID_LIMITE_ALTO_NV,yes,002,CC_US_EN_VID_LIMITE_ALTO_NV_002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,104,1epLc_shEKIhDmWOI4OG7bRGcLSmZshQv,75 - Story Espanhol__DAG3qgFlat8.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/75 - Story Espanhol__DAG3qgFlat8.mp4,CC,US,ES,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.96,tarjeta aprobada,CC_US_ES_VID_APROBACION_NV,yes,003,CC_US_ES_VID_APROBACION_NV_003.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,105,1ZzDMZ0J94TFceSUi6u7NHfbcyJoTPz03,78 - IA - Story Ingles__DAHEyq1QsWY.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/78 - IA - Story Ingles__DAHEyq1QsWY.mp4,CC,US,EN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.82,value 13900,CC_US_EN_VID_LIMITE_ALTO_PV,yes,014,CC_US_EN_VID_LIMITE_ALTO_PV_014.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,106,1xiaKEl3PkLLEzIHK4ss7phNFNBToBnZ0,80 - IA - Story Ingles__DAHEymEDHus.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/80 - IA - Story Ingles__DAHEymEDHus.mp4,CC,US,EN,VID,UNKNOWN,PERSON,VERTICAL,PV,0.66,text unclear,REVIEW,no,,REVIEW,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,MANUAL_REVIEW
VID,107,1ZZEuibw9rNYS3eG_jeqwmAF23T0JzVKQ,80 - story espanhol__DAG-6EIG67A.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/80 - story espanhol__DAG-6EIG67A.mp4,CC,US,ES,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.91,value 21375 approval,CC_US_ES_VID_APROBACION_NV,yes,004,CC_US_ES_VID_APROBACION_NV_004.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,108,14JcD8slyA-SkWtf5wycQ5bKIMGERK8Jq,82 - IA - Story Ingles__DAHEy46gSsk.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/82 - IA - Story Ingles__DAHEy46gSsk.mp4,CC,US,EN,VID,UNKNOWN,PERSON,VERTICAL,PV,0.69,text unclear,REVIEW,no,,REVIEW,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,MANUAL_REVIEW
